vuln_id,cve,status,vendors,products,title,published_at,fixed,poc_public,known_exploited,cisa_kev,cvss_score,vendor_severity,priority,sources,superseded_by,created_at,updated_at
VW-2026-0044,CVE-2026-25679,active,Red Hat;SUSE,Ansible Automation Platform;JBoss;OpenShift;RHEL;Rancher;SLES;SUSE Manager;Satellite,Red Hat Security Advisory: Multicluster Global Hub 1.5.4 security update,2026-03-19T10:27:09+00:00,true,false,false,false,9.8,Critical,INFO,red-hat:rhsa-2026-5110;red-hat:rhsa-2026-5549;red-hat:rhsa-2026-6802;red-hat:rhsa-2026-7291;red-hat:rhsa-2026-6564;red-hat:rhsa-2026-7385;red-hat:rhsa-2026-8151;red-hat:rhsa-2026-8167;red-hat:rhsa-2026-8337;red-hat:rhsa-2026-8338;red-hat:rhsa-2026-8433;red-hat:rhsa-2026-8483;red-hat:rhsa-2026-8484;red-hat:rhsa-2026-8490;red-hat:rhsa-2026-8491;red-hat:rhsa-2026-8493;red-hat:rhsa-2026-9097;red-hat:rhsa-2026-9098;red-hat:rhsa-2026-9108;red-hat:rhsa-2026-9109;red-hat:rhsa-2026-9385;red-hat:rhsa-2026-9440;red-hat:rhsa-2026-9448;red-hat:rhsa-2026-9453;red-hat:rhsa-2026-9872;suse:suse-su-2026-3046-1;red-hat:rhsa-2026-26568;red-hat:rhsa-2026-26636;red-hat:rhsa-2026-29854;red-hat:rhsa-2026-36319;red-hat:rhsa-2026-13791;red-hat:rhsa-2026-13829;red-hat:rhsa-2026-16696;red-hat:rhsa-2026-17040;red-hat:rhsa-2026-17287;red-hat:rhsa-2026-19017;red-hat:rhsa-2026-19135;red-hat:rhsa-2026-19375;red-hat:rhsa-2026-19353;red-hat:rhsa-2026-17598;red-hat:rhsa-2026-19719;red-hat:rhsa-2026-19721;red-hat:rhsa-2026-19720;red-hat:rhsa-2026-21017;red-hat:rhsa-2026-20041;red-hat:rhsa-2026-21769;red-hat:rhsa-2026-22347;red-hat:rhsa-2026-22423;red-hat:rhsa-2026-22450;red-hat:rhsa-2026-22714;red-hat:rhsa-2026-22937;red-hat:rhsa-2026-23228;red-hat:rhsa-2026-23345;red-hat:rhsa-2026-24853;red-hat:rhsa-2026-25127;red-hat:rhsa-2026-25248;red-hat:rhsa-2026-25250;red-hat:rhsa-2026-25252;red-hat:rhsa-2026-26585;red-hat:rhsa-2026-29455;red-hat:rhsa-2026-33722;red-hat:rhsa-2026-27076;red-hat:rhsa-2026-28047;red-hat:rhsa-2026-28893;red-hat:rhsa-2026-34097,,2026-07-18T06:23:39.283173+00:00,2026-07-19T19:28:16.483145+00:00
VW-2026-0045,CVE-2026-27137,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Multicluster Global Hub 1.5.4 security update,2026-03-19T10:27:09+00:00,true,false,false,false,9.1,Important,INFO,red-hat:rhsa-2026-5110;red-hat:rhsa-2026-5549;red-hat:rhsa-2026-7291;red-hat:rhsa-2026-8151;red-hat:rhsa-2026-8167;red-hat:rhsa-2026-8337;red-hat:rhsa-2026-8338;red-hat:rhsa-2026-9385;red-hat:rhsa-2026-9872;red-hat:rhsa-2026-26568;red-hat:rhsa-2026-29854;red-hat:rhsa-2026-19375;red-hat:rhsa-2026-21769;red-hat:rhsa-2026-22347;red-hat:rhsa-2026-22423;red-hat:rhsa-2026-22450;red-hat:rhsa-2026-22714;red-hat:rhsa-2026-22937;red-hat:rhsa-2026-23228;red-hat:rhsa-2026-23345;red-hat:rhsa-2026-26585;red-hat:rhsa-2026-28047,,2026-07-18T06:23:39.283173+00:00,2026-07-19T19:28:16.483145+00:00
VW-2026-0046,CVE-2026-27571,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Multicluster Global Hub 1.5.4 security update,2026-03-19T10:27:09+00:00,true,false,false,false,7.5,Important,INFO,red-hat:rhsa-2026-5110;red-hat:rhsa-2026-6226,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0047,CVE-2026-27606,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Kiali 1.73.28 for Red Hat OpenShift Service Mesh 2.6,2026-03-19T14:09:55+00:00,true,false,false,false,9.8,Critical,INFO,red-hat:rhsa-2026-5132;red-hat:rhsa-2026-5649;red-hat:rhsa-2026-5665;red-hat:rhsa-2026-6174;red-hat:rhsa-2026-6802;red-hat:rhsa-2026-8483,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0048,CVE-2025-69873,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Quay 3.9.19,2026-03-19T19:18:06+00:00,true,false,false,false,9.8,Critical,INFO,red-hat:rhsa-2026-5168;red-hat:rhsa-2026-5807;red-hat:rhsa-2026-6192;red-hat:rhsa-2026-6277;red-hat:rhsa-2026-6497;red-hat:rhsa-2026-6567;red-hat:rhsa-2026-6568;red-hat:rhsa-2026-6802;red-hat:rhsa-2026-33371;red-hat:rhsa-2026-19712;red-hat:rhsa-2026-40984,,2026-07-18T06:23:39.283173+00:00,2026-07-19T19:28:16.483145+00:00
VW-2026-0049,CVE-2026-25639,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Quay 3.9.19,2026-02-12T22:32:47+00:00,true,false,false,false,9.8,Critical,INFO,red-hat:rhsa-2026-5168;red-hat:rhsa-2026-5633;red-hat:rhsa-2026-5636;red-hat:rhsa-2026-5665;red-hat:rhsa-2026-5807;red-hat:rhsa-2026-6170;red-hat:rhsa-2026-6174;red-hat:rhsa-2026-6192;red-hat:rhsa-2026-6277;red-hat:rhsa-2026-6428;red-hat:rhsa-2026-6497;red-hat:rhsa-2026-6567;red-hat:rhsa-2026-6568;red-hat:rhsa-2026-6802;red-hat:rhsa-2026-8218;red-hat:rhsa-2026-8229;red-hat:rhsa-2026-7249;red-hat:rhsa-2026-8500;red-hat:rhsa-2026-8501;red-hat:rhsa-2026-9848;red-hat:rhsa-2026-2694;red-hat:rhsa-2026-40138;red-hat:rhsa-2026-41054;red-hat:rhsa-2026-41064;red-hat:rhsa-2026-19712;red-hat:rhsa-2026-13548;red-hat:rhsa-2026-36882,,2026-07-18T06:23:39.283173+00:00,2026-07-19T19:28:16.483145+00:00
VW-2026-0050,CVE-2026-25990,active,Pillow;Red Hat,Ansible Automation Platform;JBoss;OpenShift;Pillow;RHEL;Satellite,Red Hat Security Advisory: Red Hat Quay 3.9.19,2026-03-19T19:18:06+00:00,true,false,false,false,9.8,Critical,INFO,red-hat:rhsa-2026-5168;red-hat:rhsa-2026-5665;red-hat:rhsa-2026-6277;red-hat:rhsa-2026-6278;red-hat:rhsa-2026-6497;red-hat:rhsa-2026-6567;red-hat:rhsa-2026-6568;pillow:ghsa-pwv6-vv43-88gr;red-hat:rhsa-2026-19712,,2026-07-18T06:23:39.283173+00:00,2026-07-18T19:27:28.938358+00:00
VW-2026-0051,CVE-2026-26007,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Quay 3.9.19,2026-02-12T22:32:47+00:00,true,false,false,false,9.1,Important,INFO,red-hat:rhsa-2026-5168;red-hat:rhsa-2026-5665;red-hat:rhsa-2026-6497;red-hat:rhsa-2026-6567;red-hat:rhsa-2026-6568;red-hat:rhsa-2026-2694,,2026-07-18T06:23:39.283173+00:00,2026-07-18T10:47:39.283825+00:00
VW-2026-0052,CVE-2026-26996,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Quay 3.9.19,2026-03-19T19:18:06+00:00,true,false,false,false,9.1,Important,INFO,red-hat:rhsa-2026-5168;red-hat:rhsa-2026-5665;red-hat:rhsa-2026-6192;red-hat:rhsa-2026-6497;red-hat:rhsa-2026-6567;red-hat:rhsa-2026-6568;red-hat:rhsa-2026-21709;red-hat:rhsa-2026-21703;red-hat:rhsa-2026-37192;red-hat:rhsa-2026-36621;red-hat:rhsa-2026-40984,,2026-07-18T06:23:39.283173+00:00,2026-07-19T19:28:16.483145+00:00
VW-2026-0053,CVE-2026-27628,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Quay 3.9.19,2026-03-19T19:18:06+00:00,true,false,false,false,9.1,Important,INFO,red-hat:rhsa-2026-5168;red-hat:rhsa-2026-5665;red-hat:rhsa-2026-6497;red-hat:rhsa-2026-6567;red-hat:rhsa-2026-6568,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0054,CVE-2026-27904,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Quay 3.9.19,2026-03-19T19:18:06+00:00,true,false,false,false,9.1,Important,INFO,red-hat:rhsa-2026-5168;red-hat:rhsa-2026-5665;red-hat:rhsa-2026-6277;red-hat:rhsa-2026-6497;red-hat:rhsa-2026-6567;red-hat:rhsa-2026-6568;red-hat:rhsa-2026-40984,,2026-07-18T06:23:39.283173+00:00,2026-07-19T19:28:16.483145+00:00
VW-2026-0055,CVE-2026-28802,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Quay 3.9.19,2026-03-19T19:18:06+00:00,true,false,false,false,9.1,Important,INFO,red-hat:rhsa-2026-5168;red-hat:rhsa-2026-5665;red-hat:rhsa-2026-6568;red-hat:rhsa-2026-19375,,2026-07-18T06:23:39.283173+00:00,2026-07-18T19:27:28.938358+00:00
VW-2026-0056,CVE-2025-58183,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: skopeo security update,2026-03-23T02:36:02+00:00,true,false,false,false,9.1,Important,INFO,red-hat:rhsa-2026-5234;red-hat:rhsa-2026-5394;red-hat:rhsa-2026-5633;red-hat:rhsa-2026-5636;red-hat:rhsa-2026-5645;red-hat:rhsa-2026-5107;red-hat:rhsa-2026-6191;red-hat:rhsa-2026-6226;red-hat:rhsa-2026-5866;red-hat:rhsa-2026-5876;red-hat:rhsa-2026-6554;red-hat:rhsa-2026-7291;red-hat:rhsa-2026-6564;red-hat:rhsa-2026-7385;red-hat:rhsa-2026-8218;red-hat:rhsa-2026-8229;red-hat:rhsa-2026-8325;red-hat:rhsa-2026-30650;red-hat:rhsa-2026-12279;red-hat:rhsa-2026-20034;red-hat:rhsa-2026-13548;red-hat:rhsa-2026-26420,,2026-07-18T06:23:39.283173+00:00,2026-07-19T19:28:16.483145+00:00
VW-2026-0057,CVE-2026-24842,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: RHTAS 1.3.3 - Red Hat Trusted Artifact Signer Release,2026-03-23T16:03:55+00:00,true,false,false,false,9.6,Important,INFO,red-hat:rhsa-2026-5447;red-hat:rhsa-2026-6192;red-hat:rhsa-2026-18480;red-hat:rhsa-2026-18868;red-hat:rhsa-2026-33371,,2026-07-18T06:23:39.283173+00:00,2026-07-18T10:47:39.283825+00:00
VW-2026-0058,CVE-2026-26960,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: RHTAS 1.3.3 - Red Hat Trusted Artifact Signer Release,2026-03-23T16:03:55+00:00,true,false,false,false,9.1,Important,INFO,red-hat:rhsa-2026-5447;red-hat:rhsa-2026-6192;red-hat:rhsa-2026-6428,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0059,CVE-2025-66471,active,Red Hat;SUSE,Ansible Automation Platform;JBoss;OpenShift;RHEL;Rancher;SLES;SUSE Manager;Satellite,Red Hat Security Advisory: RHTAS 1.3.3 - Red Hat Trusted Artifact Signer Release,2026-02-02T17:31:06+00:00,true,false,false,false,9.8,Critical,INFO,red-hat:rhsa-2026-5459;red-hat:rhsa-2026-5549;red-hat:rhsa-2026-6055;red-hat:rhsa-2026-6292;red-hat:rhsa-2026-9031;suse:suse-su-2026-2854-2;red-hat:rhsa-2026-1736;red-hat:rhsa-2026-1793;red-hat:rhsa-2026-1794;red-hat:rhsa-2026-1791;red-hat:rhsa-2026-1792;red-hat:rhsa-2026-1795;red-hat:rhsa-2026-1803;red-hat:rhsa-2026-1805;red-hat:rhsa-2026-1957;red-hat:rhsa-2026-2060;red-hat:rhsa-2026-2126;red-hat:rhsa-2026-2137;red-hat:rhsa-2026-2139;red-hat:rhsa-2026-2256;red-hat:rhsa-2026-2500;red-hat:rhsa-2026-2563;red-hat:rhsa-2026-2723;red-hat:rhsa-2026-2717;red-hat:rhsa-2026-2718;red-hat:rhsa-2026-2728;red-hat:rhsa-2026-2760;red-hat:rhsa-2026-2764;red-hat:rhsa-2026-2765;red-hat:rhsa-2026-2800;red-hat:rhsa-2026-2919;red-hat:rhsa-2026-2924;red-hat:rhsa-2026-2925;red-hat:rhsa-2026-3444;red-hat:rhsa-2026-4271;red-hat:rhsa-2026-28043;red-hat:rhsa-2026-34527;red-hat:rhsa-2026-19712,,2026-07-18T06:23:39.283173+00:00,2026-07-18T19:27:28.938358+00:00
VW-2026-0060,CVE-2026-21441,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: RHTAS 1.3.3 - Red Hat Trusted Artifact Signer Release,2026-02-02T17:31:06+00:00,true,false,false,false,9.8,Critical,INFO,red-hat:rhsa-2026-5459;red-hat:rhsa-2026-6287;red-hat:rhsa-2026-6292;red-hat:rhsa-2026-8151;red-hat:rhsa-2026-8500;red-hat:rhsa-2026-8501;red-hat:rhsa-2026-1736;red-hat:rhsa-2026-1793;red-hat:rhsa-2026-1794;red-hat:rhsa-2026-1791;red-hat:rhsa-2026-1792;red-hat:rhsa-2026-1803;red-hat:rhsa-2026-1805;red-hat:rhsa-2026-1957;red-hat:rhsa-2026-2126;red-hat:rhsa-2026-2137;red-hat:rhsa-2026-2139;red-hat:rhsa-2026-2256;red-hat:rhsa-2026-2500;red-hat:rhsa-2026-2563;red-hat:rhsa-2026-2723;red-hat:rhsa-2026-2717;red-hat:rhsa-2026-2718;red-hat:rhsa-2026-2728;red-hat:rhsa-2026-2760;red-hat:rhsa-2026-2764;red-hat:rhsa-2026-2765;red-hat:rhsa-2026-2911;red-hat:rhsa-2026-2919;red-hat:rhsa-2026-2924;red-hat:rhsa-2026-2925;red-hat:rhsa-2026-3444;red-hat:rhsa-2026-4271;red-hat:rhsa-2026-17456;red-hat:rhsa-2026-17461;red-hat:rhsa-2026-17462;red-hat:rhsa-2026-28043;red-hat:rhsa-2026-33154;red-hat:rhsa-2026-19712;red-hat:rhsa-2026-25127,,2026-07-18T06:23:39.283173+00:00,2026-07-18T19:27:28.938358+00:00
VW-2026-0061,CVE-2026-31812,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: RHTAS 1.3.3 - Red Hat Trusted Artifact Signer Release,2026-03-23T16:21:50+00:00,true,false,false,false,9.8,Critical,INFO,red-hat:rhsa-2026-5459;red-hat:rhsa-2026-19712,,2026-07-18T06:23:39.283173+00:00,2026-07-18T19:27:28.938358+00:00
VW-2026-0062,CVE-2026-3336,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: RHTAS 1.3.3 - Red Hat Trusted Artifact Signer Release,2026-03-23T16:21:50+00:00,true,false,false,false,7.5,Important,INFO,red-hat:rhsa-2026-5459,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0063,CVE-2026-3338,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: RHTAS 1.3.3 - Red Hat Trusted Artifact Signer Release,2026-03-23T16:21:50+00:00,true,false,false,false,7.5,Important,INFO,red-hat:rhsa-2026-5459,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0064,CVE-2026-33195,active,Ruby on Rails,activestorage,Possible path traversal in Active Storage DiskService,2026-03-23T19:57:31+00:00,true,false,false,false,,low,INFO,ruby-on-rails:ghsa-9xrj-h377-fr87,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0065,CVE-2026-33658,active,Ruby on Rails,activestorage,Possible DoS vulnerability in Active Storage proxy mode via multi-range requests,2026-03-23T19:57:35+00:00,true,false,false,false,,low,INFO,ruby-on-rails:ghsa-p9fm-f462-ggrg,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0066,CVE-2026-33174,active,Ruby on Rails,activestorage,Possible DoS vulnerability in Active Storage proxy mode via Range requests,2026-03-23T19:57:43+00:00,true,false,false,false,,low,INFO,ruby-on-rails:ghsa-r46p-8f7g-vvvg,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0067,CVE-2026-33173,active,Ruby on Rails,activestorage,Insufficient filtering of metadata in Active Storage direct uploads,2026-03-23T19:57:47+00:00,true,false,false,false,,low,INFO,ruby-on-rails:ghsa-qcfx-2mfw-w4cg,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0068,CVE-2026-33176,active,Ruby on Rails,activesupport,Possible DoS vulnerability in Active Support number helpers,2026-03-23T20:04:09+00:00,true,false,false,false,,low,INFO,ruby-on-rails:ghsa-2j26-frm8-cmj9,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0069,CVE-2026-33169,active,Ruby on Rails,activesupport,Possible ReDoS vulnerability in number_to_delimited in Active Support,2026-03-23T20:04:15+00:00,true,false,false,false,,low,INFO,ruby-on-rails:ghsa-cg4j-q9v8-6v38,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0070,CVE-2026-33168,active,Ruby on Rails,actionview,Possible XSS vulnerability in Action View tag helpers,2026-03-23T20:04:25+00:00,true,false,false,false,,low,INFO,ruby-on-rails:ghsa-v55j-83pf-r9cq,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0071,CVE-2026-33167,active,Ruby on Rails,actionpack,Possible XSS vulnerability in Action Pack debug exceptions,2026-03-23T20:04:36+00:00,true,false,false,false,,low,INFO,ruby-on-rails:ghsa-pgm4-439c-5jp6,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0072,CVE-2025-13465,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Advanced Cluster Management for Kubernetes v2.12.8 security update,2026-02-05T15:53:57+00:00,true,false,false,false,9.8,Critical,INFO,red-hat:rhsa-2026-5633;red-hat:rhsa-2026-5636;red-hat:rhsa-2026-6192;red-hat:rhsa-2026-6288;red-hat:rhsa-2026-6497;red-hat:rhsa-2026-6567;red-hat:rhsa-2026-8218;red-hat:rhsa-2026-8229;red-hat:rhsa-2026-9848;red-hat:rhsa-2026-2145;red-hat:rhsa-2026-2438;red-hat:rhsa-2026-2452;red-hat:rhsa-2026-2462;red-hat:rhsa-2026-2465;red-hat:rhsa-2026-2469;red-hat:rhsa-2026-2484;red-hat:rhsa-2026-2119;red-hat:rhsa-2026-2078;red-hat:rhsa-2026-2694;red-hat:rhsa-2026-2818;red-hat:rhsa-2026-2816;red-hat:rhsa-2026-2819;red-hat:rhsa-2026-2817;red-hat:rhsa-2026-2651;red-hat:rhsa-2026-2672;red-hat:rhsa-2026-2661;red-hat:rhsa-2026-2984;red-hat:rhsa-2026-2990;red-hat:rhsa-2026-3710;red-hat:rhsa-2026-3712;red-hat:rhsa-2026-3825;red-hat:rhsa-2026-3422;red-hat:rhsa-2026-3962;red-hat:rhsa-2026-3870;red-hat:rhsa-2026-4630;red-hat:rhsa-2026-4782;red-hat:rhsa-2026-18480;red-hat:rhsa-2026-18868;red-hat:rhsa-2026-17469;red-hat:rhsa-2026-24331;red-hat:rhsa-2026-33154;red-hat:rhsa-2026-33371;red-hat:rhsa-2026-34608;red-hat:rhsa-2026-40138;red-hat:rhsa-2026-41054;red-hat:rhsa-2026-41064;red-hat:rhsa-2026-13829;red-hat:rhsa-2026-19712;red-hat:rhsa-2026-13548;red-hat:rhsa-2026-36882;red-hat:rhsa-2026-34100;red-hat:rhsa-2026-40984,,2026-07-18T06:23:39.283173+00:00,2026-07-19T19:28:16.483145+00:00
VW-2026-0073,CVE-2025-47907,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Advanced Cluster Management for Kubernetes v2.12.8 security update,2026-02-05T17:17:50+00:00,true,false,false,false,9.1,Important,INFO,red-hat:rhsa-2026-5633;red-hat:rhsa-2026-5636;red-hat:rhsa-2026-5645;red-hat:rhsa-2026-5107;red-hat:rhsa-2026-6226;red-hat:rhsa-2026-8218;red-hat:rhsa-2026-2155;red-hat:rhsa-2026-36882,,2026-07-18T06:23:39.283173+00:00,2026-07-19T19:28:16.483145+00:00
VW-2026-0074,CVE-2025-7195,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Advanced Cluster Management for Kubernetes v2.12.8 security update,2026-03-24T14:07:27+00:00,true,false,false,false,8.2,Important,INFO,red-hat:rhsa-2026-5633,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0075,CVE-2026-21721,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Advanced Cluster Management for Kubernetes v2.12.8 security update,2026-03-24T14:07:27+00:00,true,false,false,false,8.7,Important,INFO,red-hat:rhsa-2026-5633;red-hat:rhsa-2026-8229;red-hat:rhsa-2026-40138;red-hat:rhsa-2026-41054;red-hat:rhsa-2026-41064,,2026-07-18T06:23:39.283173+00:00,2026-07-18T10:47:39.283825+00:00
VW-2026-0076,CVE-2026-22029,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Advanced Cluster Management for Kubernetes v2.12.8 security update,2026-02-12T22:32:47+00:00,true,false,false,false,9.8,Critical,INFO,red-hat:rhsa-2026-5633;red-hat:rhsa-2026-5636;red-hat:rhsa-2026-8218;red-hat:rhsa-2026-8229;red-hat:rhsa-2026-9848;red-hat:rhsa-2026-2694;red-hat:rhsa-2026-17469;red-hat:rhsa-2026-40138;red-hat:rhsa-2026-41054;red-hat:rhsa-2026-41064;red-hat:rhsa-2026-17474;red-hat:rhsa-2026-17468;red-hat:rhsa-2026-19712;red-hat:rhsa-2026-20041;red-hat:rhsa-2026-13548;red-hat:rhsa-2026-26413;red-hat:rhsa-2026-26420;red-hat:rhsa-2026-36882;red-hat:rhsa-2026-34100;red-hat:rhsa-2026-40984,,2026-07-18T06:23:39.283173+00:00,2026-07-19T19:28:16.483145+00:00
VW-2026-0077,CVE-2026-27962,active,Canonical;Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite;Ubuntu;Ubuntu Server;各種パッケージ,Red Hat Security Advisory: Red Hat Quay 3.10.19,2026-03-24T18:02:58+00:00,true,false,false,false,9.1,Important,INFO,red-hat:rhsa-2026-5665;canonical:https-ubuntu.com-security-notices-usn-8557-1;red-hat:rhsa-2026-19375;red-hat:rhsa-2026-24853,,2026-07-18T06:23:39.283173+00:00,2026-07-18T19:27:28.938358+00:00
VW-2026-0078,CVE-2024-25621,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: RHOAI 2.16.4 - Red Hat OpenShift AI,2026-03-25T12:32:51+00:00,true,false,false,false,9.1,Important,INFO,red-hat:rhsa-2026-5807;red-hat:rhsa-2026-25127;red-hat:rhsa-2026-37387,,2026-07-18T06:23:39.283173+00:00,2026-07-19T19:28:16.483145+00:00
VW-2026-0079,CVE-2025-12060,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: RHOAI 2.16.4 - Red Hat OpenShift AI,2026-03-25T12:32:51+00:00,true,false,false,false,8.7,Important,INFO,red-hat:rhsa-2026-5807,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0080,CVE-2025-12638,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: RHOAI 2.16.4 - Red Hat OpenShift AI,2026-03-11T09:02:58+00:00,true,false,false,false,8.7,Important,INFO,red-hat:rhsa-2026-5807;red-hat:rhsa-2026-4271,,2026-07-18T06:23:39.283173+00:00,2026-07-18T10:47:39.283825+00:00
VW-2026-0081,CVE-2025-12816,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: RHOAI 2.16.4 - Red Hat OpenShift AI,2026-02-09T01:49:44+00:00,true,false,false,false,9.8,Critical,INFO,red-hat:rhsa-2026-5807;red-hat:rhsa-2026-2256;red-hat:rhsa-2026-2500;red-hat:rhsa-2026-3710;red-hat:rhsa-2026-3712;red-hat:rhsa-2026-3825;red-hat:rhsa-2026-19712;red-hat:rhsa-2026-20041;red-hat:rhsa-2026-40984,,2026-07-18T06:23:39.283173+00:00,2026-07-19T19:28:16.483145+00:00
VW-2026-0082,CVE-2025-6193,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: RHOAI 2.16.4 - Red Hat OpenShift AI,2026-03-25T12:32:51+00:00,true,false,false,false,8.7,Important,INFO,red-hat:rhsa-2026-5807,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0083,CVE-2025-66031,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: RHOAI 2.16.4 - Red Hat OpenShift AI,2026-03-04T06:00:07+00:00,true,false,false,false,9.8,Critical,INFO,red-hat:rhsa-2026-5807;red-hat:rhsa-2026-3710;red-hat:rhsa-2026-3712;red-hat:rhsa-2026-19712;red-hat:rhsa-2026-20041;red-hat:rhsa-2026-40984,,2026-07-18T06:23:39.283173+00:00,2026-07-19T19:28:16.483145+00:00
VW-2026-0084,CVE-2025-66418,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: RHOAI 2.16.4 - Red Hat OpenShift AI,2026-02-02T17:31:06+00:00,true,false,false,false,9.8,Critical,INFO,red-hat:rhsa-2026-5807;red-hat:rhsa-2026-6292;red-hat:rhsa-2026-1736;red-hat:rhsa-2026-1957;red-hat:rhsa-2026-2126;red-hat:rhsa-2026-2137;red-hat:rhsa-2026-2139;red-hat:rhsa-2026-2256;red-hat:rhsa-2026-2279;red-hat:rhsa-2026-2500;red-hat:rhsa-2026-2563;red-hat:rhsa-2026-2723;red-hat:rhsa-2026-2717;red-hat:rhsa-2026-2718;red-hat:rhsa-2026-2728;red-hat:rhsa-2026-2764;red-hat:rhsa-2026-2765;red-hat:rhsa-2026-2800;red-hat:rhsa-2026-2919;red-hat:rhsa-2026-2924;red-hat:rhsa-2026-2925;red-hat:rhsa-2026-3444;red-hat:rhsa-2026-4271;red-hat:rhsa-2026-28043;red-hat:rhsa-2026-19712,,2026-07-18T06:23:39.283173+00:00,2026-07-18T19:27:28.938358+00:00
